ID,AÑO,MES,DIA MES,DIA SEMANA,EDAD,SEXO,ESTADO CIVIL,CIUDAD,PAIS,HORA,MUNICIPIOH,DEPARTAMENTOHECHO,BARRIOHECHO,DIRECCION ,ÁREA HECHO,CONDICION VICTIMA,VEHICULO1,SERVICIO,CLASE ACCIDENTE,Dir_Concatenada,localizacion,punto,lat,long,alt
426,2007,12,21,6,25,M,SIN INFORMACION,CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,CALIPSO,CALLE 70 CRA 27- 28,Urbano,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 70 CRA 27- 28, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
352,2007,8,31,6,75,M,SIN INFORMACION,CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,CALIPSO,CALLE 70 CRA 28 E,Urbano,PEATON,,,ATROPELLO,"CALLE 70 CRA 28 E, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
400,2007,11,15,5,19,M,SIN INFORMACION,CALI,COLOMBIA,16.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 70 CRA 28 E BIS,Urbano,PEATON,,,ATROPELLO,"CALLE 70 CRA 28 E BIS, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
887,2010,2,13,7,71,F,SIN INFORMACION,CALI,COLOMBIA,14.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SINDICAL,CALLE 70 CRA 28 F,Urbano,PEATON,NO APLICA,SIN INFORMACION,ATROPELLO,"CALLE 70 CRA 28 F, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
785,2009,8,2,1,43,M,UNION LIBRE,CALI,COLOMBIA,18.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 70 CRA 28D-27,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OBJETO FIJO O EN MOVIMIENTO,"CALLE 70 CRA 28D-27, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
877,2010,1,16,7,43,F,VIUDO (A),CALI,COLOMBIA,7.0,SANTIAGO DE CALI,VALLE DEL CAUCA,COMUNEROS,CALLE 70 CRA 28F Y 28E,Urbano,PEATON,NO APLICA,SIN INFORMACION,ATROPELLO,"CALLE 70 CRA 28F Y 28E, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
695,2009,3,4,4,42,F,SOLTERO (A),CALI,COLOMBIA,5.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ALFONSO LOPEZ,CALLE 70 CRA 7 BIS,Urbano,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 70 CRA 7 BIS, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
916,2010,4,6,3,31,M,SOLTERO (A),CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,LOS GUADUALES,CALLE 70 CRA 7HL,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 70 CRA 7HL, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1740,2012,3,27,3,62,M,CASADO (A),CALI,COLOMBIA,12.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 70 CRA 8,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 70 CRA 8, Cali, Valle del Cauca","Calle 70, Yira Castro, Comuna 13, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760020, Colombia","(3.427304, -76.4995632, 0.0)",3.427304,-76.4995632,0.0
517,2008,5,18,1,16,F,SIN INFORMACION,CALI,COLOMBIA,17.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 70 CRAS 25 Y 26,Urbano,PEATON,,,ATROPELLO,"CALLE 70 CRAS 25 Y 26, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1571,2009,1,14,4,73,M,SIN INFORMACION,CALI,COLOMBIA,14.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 70 CRAS 27 Y 28,Urbano,PEATON,NO APLICA,SIN INFORMACION,ATROPELLO,"CALLE 70 CRAS 27 Y 28, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
806,2009,9,7,2,63,M,UNION LIBRE,CALI,COLOMBIA,19.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 70 CRAS 7A Y 7B,Urbano,PEATON,NO APLICA,SIN INFORMACION,ATROPELLO,"CALLE 70 CRAS 7A Y 7B, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1844,2012,5,4,6,75,M,UNION LIBRE,CALI,COLOMBIA,8.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 70 CVON CARRERA 26J,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 70 CVON CARRERA 26J, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1387,2013,6,16,1,26,M,SOLTERO (A),CALI,COLOMBIA,5.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SIN INFORMACIÓN,CALLE 70 ENTRE CARRERA 1A5 Y 1A6,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OBJETO FIJO O EN MOVIMIENTO,"CALLE 70 ENTRE CARRERA 1A5 Y 1A6, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1227,2011,6,1,4,83,M,UNION LIBRE,CALI,COLOMBIA,18.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 70 ENTRE CARRERA 28B Y 28C,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 70 ENTRE CARRERA 28B Y 28C, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1377,2013,5,22,4,76,F,SOLTERO (A),CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 70 ENTRE CARRERA 29 Y 29 A,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 70 ENTRE CARRERA 29 Y 29 A, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1987,2012,12,21,6,51,M,CASADO (A),CALI,COLOMBIA,5.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 70 ENTRE CARRERA 7L Y 7L BIS,Urbano,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 70 ENTRE CARRERA 7L Y 7L BIS, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1972,2012,12,5,4,66,M,CASADO (A),CALI,COLOMBIA,5.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 70 ENTRE CARRERAS 1A4 Y 1A5,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 70 ENTRE CARRERAS 1A4 Y 1A5, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1968,2012,11,29,5,61,M,SIN INFORMACION,CALI,COLOMBIA,9.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 70 ENTRE CARRERAS 4 Y 5 NORTE,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 70 ENTRE CARRERAS 4 Y 5 NORTE, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1230,2011,8,6,7,20,M,SOLTERO (A),CALI,COLOMBIA,18.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 70 ENTRE CARRERAS 7M Y 7 L BIS SENTIDO SUR NORTE,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"CALLE 70 ENTRE CARRERAS 7M Y 7 L BIS SENTIDO SUR NORTE, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
836,2009,11,16,2,37,M,SIN INFORMACION,CALI,COLOMBIA,3.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SIN DATO,CALLE 70 ENTRE CRA 8N Y 9N,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OBJETO FIJO O EN MOVIMIENTO,"CALLE 70 ENTRE CRA 8N Y 9N, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1909,2012,8,25,7,26,M,SOLTERO (A),CALI,COLOMBIA,1.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 70 ENTRE CRAS 1A10Y 1A11,Urbano,CONDUCTOR,MOTOCICLETA,PARTICULAR,CHOQUE CON OBJETO FIJO O EN MOVIMIENTO,"CALLE 70 ENTRE CRAS 1A10Y 1A11, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1611,2009,8,7,6,73,M,SOLTERO (A),CALI,COLOMBIA,9.0,SANTIAGO DE CALI,VALLE DEL CAUCA,VILLA DEL LAGO,CALLE 70 ENTRE CRAS 26 O Y 26 P  SENTIDO SUR- NORTE,Urbano,PEATON,NO APLICA,SIN INFORMACION,ATROPELLO,"CALLE 70 ENTRE CRAS 26 O Y 26 P  SENTIDO SUR- NORTE, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1166,2011,8,22,2,51,M,UNION LIBRE,CALI,COLOMBIA,11.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 70 ENTRE KRAS 28D - 28E,Urbano,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"CALLE 70 ENTRE KRAS 28D - 28E, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1593,2009,6,4,5,55,M,CASADO (A),CALI,COLOMBIA,22.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 70 ENTRE KRAS 28D - 28E,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CAIDA DEL OCUPANTE,"CALLE 70 ENTRE KRAS 28D - 28E, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
2091,2011,4,30,7,19,M,SOLTERO (A),CALI,COLOMBIA,11.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ALFONSO LOPEZ,CALLE 70 ENTRE KRAS 7T Y 7U,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,NS/NR - SIN INFORMACIÓN,"CALLE 70 ENTRE KRAS 7T Y 7U, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1764,2012,11,24,7,22,M,SOLTERO (A),CALI,COLOMBIA,8.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ULPIANO LLOREDA,CALLE 70 FRENTE 25B- 41,Urbano,CONDUCTOR,VOLQUETA,SIN INFORMACIÓN,CHOQUE CON OTRO VEHICULO,"CALLE 70 FRENTE 25B- 41, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1325,2013,3,15,6,55,M,SOLTERO (A),CALI,COLOMBIA,19.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 70 FRENTE 7D BIS 14,Urbano,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"CALLE 70 FRENTE 7D BIS 14, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1323,2013,3,14,5,32,M,SIN INFORMACION,CALI,COLOMBIA,5.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SIN INFORMACIÓN,CALLE 70 FRENTE AL 27-35,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"CALLE 70 FRENTE AL 27-35, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1360,2013,5,3,6,66,M,SIN INFORMACION,CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SIN INFORMACIÓN,CALLE 70 FRENTE AL 27-35,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"CALLE 70 FRENTE AL 27-35, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1537,2013,12,22,1,50,M,CASADO (A),CALI,COLOMBIA,9.0,SANTIAGO DE CALI,VALLE DEL CAUCA,COMUNA 4,CALLE 70 FRENTE AL NO 4AN-65  - COMUNA 4 - CALI - VALLE DEL CAUCA,Urbano,SIN INFORMACIÓN,NS/NR - SIN INFORMACIÓN,SIN INFORMACIÓN,NS/NR - SIN INFORMACIÓN,"CALLE 70 FRENTE AL NO 4AN-65  - COMUNA 4 - CALI - VALLE DEL CAUCA, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
503,2008,4,22,3,73,M,SIN INFORMACION,CALI,COLOMBIA,21.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 70' FRENTE AL NRO 26F-81,Urbano,PEATON,,,ATROPELLO,"CALLE 70' FRENTE AL NRO 26F-81, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1347,2013,4,15,2,81,M,SIN INFORMACION,CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ALFONSO LOPEZ,CALLE 70 FRENTE AL NRO 7M-17,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 70 FRENTE AL NRO 7M-17, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
2019,2008,2,2,7,48,M,SOLTERO (A),CALI,COLOMBIA,10.0,SANTIAGO DE CALI,VALLE DEL CAUCA,LA RIVERA,CALLE 70 K 1D,Urbano,PEATON,,,ATROPELLO,"CALLE 70 K 1D, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1145,2011,1,29,7,55,M,SIN INFORMACION,CALI,COLOMBIA,8.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SIN DATO,CALLE 70 KRA 1 D,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"CALLE 70 KRA 1 D, Cali, Valle del Cauca","Calle 70 Norte, Conjunto residencial el Oasis de Comfandi D, Comuna 6, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760002, Colombia","(3.4866877, -76.4967393, 0.0)",3.4866877,-76.4967393,0.0
1290,2013,1,11,6,68,M,SIN INFORMACION,CALI,COLOMBIA,16.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SIN INFORMACIÓN,CALLE 70 NORTE CON AV2 BN  - NA - CALI - VALLE DEL CAUCA,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 70 NORTE CON AV2 BN  - NA - CALI - VALLE DEL CAUCA, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1806,2012,2,16,5,32,M,SOLTERO (A),CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 70 NRO 1-187,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 70 NRO 1-187, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1612,2009,8,10,2,79,M,CASADO (A),CALI,COLOMBIA,17.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SAN LUIS,CALLE 70 NRO 1A 9-04,Urbano,PEATON,NO APLICA,SIN INFORMACION,ATROPELLO,"CALLE 70 NRO 1A 9-04, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
190,2011,10,7,6,26,M,CASADO (A),CALI,COLOMBIA,4.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ALFONSO LOPEZ,CALLE 70 NRO 26 G 30,Urbano,CONDUCTOR,AUTOMÓVIL,PARTICULAR,CHOQUE CON OBJETO FIJO O EN MOVIMIENTO,"CALLE 70 NRO 26 G 30, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
835,2009,11,13,6,77,M,CASADO (A),CALI,COLOMBIA,13.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 70 NRO 8-119,Urbano,PEATON,NO APLICA,SIN INFORMACION,ATROPELLO,"CALLE 70 NRO 8-119, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
800,2009,8,28,6,23,M,UNION LIBRE,CALI,COLOMBIA,6.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ALFONSO LOPEZ,CALLE 70 NRO 8-121,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 70 NRO 8-121, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
750,2009,6,6,7,20,M,SOLTERO (A),CALI,COLOMBIA,22.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SIN DATO,CALLE 70 NRO. 27-103,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 70 NRO. 27-103, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
888,2010,2,13,7,33,F,SIN INFORMACION,CALI,COLOMBIA,4.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SAMECO,CALLE 70 NRO. 3CN-121,Urbano,PASAJERO,TAXI,SERVICIO PUBLICO,CHOQUE CON OBJETO FIJO O EN MOVIMIENTO,"CALLE 70 NRO. 3CN-121, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1592,2009,5,27,4,26,M,SOLTERO (A),CALI,COLOMBIA,4.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ALFONSO LOPEZ,CALLE 70 NRO. 7G BIS-23,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 70 NRO. 7G BIS-23, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1727,2011,4,17,1,27,M,SOLTERO (A),CALI,COLOMBIA,19.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 70N  CON  AV. 6N,Urbano,CONDUCTOR,MOTO TAXI,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"CALLE 70N  CON  AV. 6N, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1923,2012,9,23,1,46,M,UNION LIBRE,CALI,COLOMBIA,22.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 70N 2AN-151,Urbano,PASAJERO,MOTOCICLETA,SIN INFORMACIÓN,CHOQUE CON OBJETO FIJO O EN MOVIMIENTO,"CALLE 70N 2AN-151, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1322,2013,3,13,4,56,M,SIN INFORMACION,CALI,COLOMBIA,11.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 71  CON CRA 5,Urbano,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"CALLE 71  CON CRA 5, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1626,2009,9,13,1,28,M,SOLTERO (A),CALI,COLOMBIA,4.0,SANTIAGO DE CALI,VALLE DEL CAUCA,CALIPSO,CALLE 71 # 28D-05,Urbano,PEATON,NO APLICA,SIN INFORMACION,ATROPELLO,"CALLE 71 # 28D-05, Cali, Valle del Cauca","Calle 71, Villa Blanca, Comuna 13, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760020, Colombia","(3.4313129, -76.4931, 0.0)",3.4313129,-76.4931,0.0
463,2008,2,22,6,50,M,SIN INFORMACION,CALI,COLOMBIA,23.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 72 A  CARRERA 7A,Urbano,PEATON,,,ATROPELLO,"CALLE 72 A  CARRERA 7A, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
751,2009,6,11,5,37,M,SIN INFORMACION,CALI,COLOMBIA,16.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 72 ENTRE CRAS 7R  Y  8,Urbano,CONDUCTOR,VOLQUETA,PARTICULAR,VOLCAMIENTO,"CALLE 72 ENTRE CRAS 7R  Y  8, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
541,2008,7,6,1,20,M,SIN INFORMACION,CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ANTONIO NARINNO,CALLE 72 U CARRERA 28 E 2,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 72 U CARRERA 28 E 2, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
692,2009,3,1,1,20,F,UNION LIBRE,CALI,COLOMBIA,2.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 72 W  CRA 28D,Urbano,PASAJERO,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 72 W  CRA 28D, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1250,2011,3,19,7,59,M,CASADO (A),CALI,COLOMBIA,20.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 72A 28D-60,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 72A 28D-60, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
338,2007,8,7,3,53,F,DIVORCIADO (A),CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,GAITAN,CALLE 72A CON  CRA 7 BIS,Urbano,PEATON,,,ATROPELLO,"CALLE 72A CON  CRA 7 BIS, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
397,2007,11,11,1,14,M,SOLTERO (A),CALI,COLOMBIA,21.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 72J CRA 28D,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OBJETO FIJO O EN MOVIMIENTO,"CALLE 72J CRA 28D, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
2032,2009,7,17,6,81,F,VIUDO (A),CALI,COLOMBIA,17.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 72O NRO 28E-6-22,Urbano,PEATON,NO APLICA,SIN INFORMACION,ATROPELLO,"CALLE 72O NRO 28E-6-22, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
926,2010,4,22,5,68,F,SOLTERO (A),CALI,COLOMBIA,12.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 72U NRO 26H-15,Urbano,PEATON,NO APLICA,SIN INFORMACION,ATROPELLO,"CALLE 72U NRO 26H-15, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1499,2013,11,9,7,29,M,SIN INFORMACION,CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 72U NRO 28E-12,Urbano,SIN INFORMACIÓN,NS/NR - SIN INFORMACIÓN,SIN INFORMACIÓN,NS/NR - SIN INFORMACIÓN,"CALLE 72U NRO 28E-12, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1438,2013,8,23,6,73,M,SIN INFORMACION,CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,MOJICA I,CALLE 72Y N° 28Y-39,Urbano,SIN INFORMACIÓN,NS/NR - SIN INFORMACIÓN,SIN INFORMACIÓN,NS/NR - SIN INFORMACIÓN,"CALLE 72Y N° 28Y-39, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1486,2013,10,27,1,55,M,SOLTERO (A),CALI,COLOMBIA,15.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SAN LUIS,CALLE 73,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 73, Cali, Valle del Cauca","Calle 73, Planta de Tratamiento, Comuna 21, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760020, Colombia","(3.4429136, -76.4840011, 0.0)",3.4429136,-76.4840011,0.0
1690,2010,6,27,1,22,M,CASADO (A),CALI,COLOMBIA,18.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 73  CON CARRERA 7C,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 73  CON CARRERA 7C, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
2004,2007,4,29,1,86,M,SOLTERO (A),CALI,COLOMBIA,15.0,SANTIAGO DE CALI,VALLE DEL CAUCA,LAUREANO GOMEZ,CALLE 73 # 33 - 123,Urbano,PEATON,,,ATROPELLO,"CALLE 73 # 33 - 123, Cali, Valle del Cauca","Calle 73, Jorge Eliecer Gaitán, Comuna 6, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760006, Colombia","(3.4704463, -76.4807388, 0.0)",3.4704463,-76.4807388,0.0
1803,2012,2,6,2,58,M,UNION LIBRE,CALI,COLOMBIA,17.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 73 1A10-20,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 73 1A10-20, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1209,2011,3,10,5,24,M,SOLTERO (A),CALI,COLOMBIA,16.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 73 CARRERA 26I,Urbano,CONDUCTOR,MOTO O MOTO CARRO,SIN INFORMACIÓN,CHOQUE CON OTRO VEHÍCULO,"CALLE 73 CARRERA 26I, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
